mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_classify,param_classify__activation,param_classify__class_weight,param_classify__dropout,param_classify__hidden_layers,param_classify__optimizer,param_reduce_dim__percentile,param_union__class__text__analyzer,param_union__class__text__ngram_range,param_union__class__text__use_idf,param_union__transformer_weights,params,rank_test_score,split0_test_score,split0_train_score,std_fit_time,std_score_time,std_test_score,std_train_score,run_nb
2464.04034280777,1.018301248550415,0.678916659409562,0.74650486573103,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,relu,balanced,0.357968576491136,[1000],adam,100,char_wb,"(1, 1)",False,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'adam', 'classify__class_weight': 'balanced', 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.357968576491136, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'char_wb', 'classify__activation': 'relu', 'classify__hidden_layers': [1000], 'union__class__text__use_idf': False}",21,0.678916659409562,0.74650486573103,0.0,0.0,0.0,0.0,0
3900.5043609142303,2.161425828933716,0.6850523039681853,0.7458787383324501,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,sigmoid,balanced,0.05180596851312167,[1000],rmsprop,100,char_wb,"(3, 3)",False,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'rmsprop', 'classify__class_weight': 'balanced', 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.05180596851312167, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'char_wb', 'classify__activation': 'sigmoid', 'classify__hidden_layers': [1000], 'union__class__text__use_idf': False}",5,0.6850523039681853,0.7458787383324501,0.0,0.0,0.0,0.0,0
4431.061453104019,1.0425257682800293,0.6747917580008768,0.7394331133501715,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,selu,balanced,0.1316205461479484,[1000],adagrad,100,char_wb,"(1, 1)",False,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'adagrad', 'classify__class_weight': 'balanced', 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.1316205461479484, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'char_wb', 'classify__activation': 'selu', 'classify__hidden_layers': [1000], 'union__class__text__use_idf': False}",41,0.6747917580008768,0.7394331133501715,0.0,0.0,0.0,0.0,0
3881.4106862545013,1.8886756896972656,0.6837472766884533,0.7467546555776533,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,tanh,,0.1490754068049256,"[1000, 500, 100, 100]",rmsprop,100,char_wb,"(3, 3)",False,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'rmsprop', 'classify__class_weight': None, 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.1490754068049256, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'char_wb', 'classify__activation': 'tanh', 'classify__hidden_layers': [1000, 500, 100, 100], 'union__class__text__use_idf': False}",9,0.6837472766884533,0.7467546555776533,0.0,0.0,0.0,0.0,0
1491.406274318695,1.6372487545013428,0.6785070785070785,0.7434307753307141,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,selu,,0.38484878903681996,"[1000, 500, 100, 100]",adagrad,100,word,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'adagrad', 'classify__class_weight': None, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.38484878903681996, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'word', 'classify__activation': 'selu', 'classify__hidden_layers': [1000, 500, 100, 100], 'union__class__text__use_idf': True}",27,0.6785070785070785,0.7434307753307141,0.0,0.0,0.0,0.0,0
1206.4197790622711,0.9882991313934326,0.6763335969768872,0.7464012666817463,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,relu,,0.19805861080558973,"[1000, 500, 100, 100]",adam,100,char_wb,"(1, 1)",False,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'adam', 'classify__class_weight': None, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.19805861080558973, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'char_wb', 'classify__activation': 'relu', 'classify__hidden_layers': [1000, 500, 100, 100], 'union__class__text__use_idf': False}",39,0.6763335969768872,0.7464012666817463,0.0,0.0,0.0,0.0,0
4443.953012228012,1.1463291645050049,0.6746903276816305,0.7432575572394686,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,sigmoid,,0.26484480404262584,"[1000, 500, 100, 100]",rmsprop,100,char_wb,"(1, 1)",True,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'rmsprop', 'classify__class_weight': None, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.26484480404262584, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'char_wb', 'classify__activation': 'sigmoid', 'classify__hidden_layers': [1000, 500, 100, 100], 'union__class__text__use_idf': True}",42,0.6746903276816305,0.7432575572394686,0.0,0.0,0.0,0.0,0
2059.349800348282,1.0578958988189697,0.67654234925061,0.7437115405376229,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,selu,,0.31897040864277126,"[1000, 500, 100, 100]",adagrad,100,char_wb,"(1, 1)",False,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'adagrad', 'classify__class_weight': None, 'union__class__text__ngram_range': (1, 1), 'reduce_dim__percentile': 100, 'classify__dropout': 0.31897040864277126, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'char_wb', 'classify__activation': 'selu', 'classify__hidden_layers': [1000, 500, 100, 100], 'union__class__text__use_idf': False}",38,0.67654234925061,0.7437115405376229,0.0,0.0,0.0,0.0,0
956.772349357605,1.0888547897338867,0.5479268537745329,0.6099346291545275,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,relu,balanced,0.33480533134546886,[1000],adagrad,100,word,"(3, 3)",True,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'adagrad', 'classify__class_weight': 'balanced', 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.33480533134546886, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'word', 'classify__activation': 'relu', 'classify__hidden_layers': [1000], 'union__class__text__use_idf': True}",44,0.5479268537745329,0.6099346291545275,0.0,0.0,0.0,0.0,0
2861.599197626114,2.640336513519287,0.6860071223833927,0.745973744755718,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,sigmoid,,0.07568861591400236,[1000],rmsprop,100,char_wb,"(3, 3)",True,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'rmsprop', 'classify__class_weight': None, 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.07568861591400236, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'char_wb', 'classify__activation': 'sigmoid', 'classify__hidden_layers': [1000], 'union__class__text__use_idf': True}",3,0.6860071223833927,0.745973744755718,0.0,0.0,0.0,0.0,0
3572.234474182129,2.165038585662842,0.6840740100293966,0.7458827123334442,<utils.MyKerasClassifier object at 0x7f59f3b3f390>,sigmoid,balanced,0.3303267002259051,"[1000, 500]",rmsprop,100,char_wb,"(3, 3)",True,"{'numeric': 0.0, 'class': 1.0}","{'classify__optimizer': 'rmsprop', 'classify__class_weight': 'balanced', 'union__class__text__ngram_range': (3, 3), 'reduce_dim__percentile': 100, 'classify__dropout': 0.3303267002259051, 'classify': <utils.MyKerasClassifier object at 0x7f59f3b3f390>, 'union__transformer_weights': {'numeric': 0.0, 'class': 1.0}, 'union__class__text__analyzer': 'char_wb', 'classify__activation': 'sigmoid', 'classify__hidden_layers': [1000, 500], 'union__class__text__use_idf': True}",7,0.6840740100293966,0.7458827123334442,0.0,0.0,0.0,0.0,0
